Targeting,Match Type,Bid Value,Suggested lower bid range,Suggested upper bid range,Impressions,Spend,Click-Thru Rate (CTR),Total Return on Advertising Spend (RoAS),Clicks,14 Day Total Sales (₹),14 Day Conversion Rate,14 Day Total Units (#),14 Day Total Orders (#),Category
rhuval oil,EXACT,1.37,0.21,2.54,23.0,4.12,0.130435,146.93,3.0,605.36,0.666667,2.0,2.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,4.0,25.05,0.25,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,25.05,18.16,26.57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,22.41,18.07,28.99,14.0,22.41,0.071429,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,36.45,11.46,31.18,1.0,36.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,36.45,11.46,31.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,36.45,11.46,31.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,36.45,11.46,31.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
oil joint pain relief,PHRASE,36.45,11.46,31.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,42.96,39.71,85.01,208.0,42.96,0.004808,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,15.41,9.18,4.89,218.0,15.41,0.004587,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,15.41,9.18,4.89,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,15.41,9.18,4.89,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,34.27,17.25,27.67,201.0,34.27,0.004975,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,41.72,20.19,6.87,153.0,41.72,0.006536,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,33.84,12.93,46.98,135.0,33.84,0.007407,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,33.84,12.93,46.98,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,12.67,4.12,11.26,117.0,12.67,0.008547,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,12.67,4.12,11.26,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,12.67,4.12,11.26,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,12.67,4.12,11.26,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,36.98,1.81,35.9,146.0,110.95,0.020548,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,44.16,29.14,47.21,59.0,44.16,0.016949,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,44.16,29.14,47.21,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.0,11.08,35.44,74.0,18.0,0.013514,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,28.24,14.46,32.08,80.0,28.24,0.0125,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,88.0,0.0,0.0,28.089309428950862,0.0,302.68,0.8,1.0,1.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,61.0,37.49,0.032787,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,18.75,15.69,21.53,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,31.96,13.06,43.32,52.0,31.96,0.019231,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,31.96,13.06,43.32,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,31.96,13.06,43.32,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
joint pain relief,PHRASE,15.3,11.15,12.34,41.0,15.3,0.02439,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,122.0,25.13,0.008197,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.13,6.64,42.91,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.8,17.12,47.17,61.0,32.8,0.016393,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.8,17.12,47.17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.81,17.13,47.18,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.82,17.14,47.19,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.83,17.15,47.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.84,17.16,47.21,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.85,17.17,47.22,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,32.86,17.18,47.23,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,22.44,1.07,4.73,32.0,22.44,0.03125,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,22.44,1.07,4.73,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,22.45,1.08,4.74,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,22.46,1.09,4.75,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,22.47,1.1,4.76,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.89,2.04,25.27,41.0,25.89,0.02439,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.89,2.04,25.27,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.9,2.05,25.28,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.91,2.06,25.29,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.92,2.07,25.3,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.93,2.08,25.31,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.94,2.09,25.32,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain relief products,PHRASE,25.95,2.1,25.33,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,13.0,71.92,0.153846,4.46,2.0,320.54,0.5,1.0,1.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.96,2.59,20.66,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,24.52,15.26,42.17,28.0,24.52,0.035714,13.07,1.0,320.54,1.0,1.0,1.0,['Косметика']
pain relief massage oil,PHRASE,16.93,14.25,9.6,25.0,16.93,0.04,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,23.35,19.22,14.8,11.0,23.35,0.090909,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,23.35,19.22,14.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,20.0,14.56,0.05,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,14.56,0.74,1.23,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,10.0,35.25,0.1,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,35.25,35.1,32.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,32.23,11.58,63.47,88.0,32.23,0.011364,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief massage oil,PHRASE,32.23,11.58,63.47,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
ortho oil,EXACT,32.23,11.58,63.47,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,42.86,17.95,58.47,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,42.86,17.95,58.47,2797.0,85.71,0.000715,3.64,2.0,311.61,0.5,1.0,1.0,['Косметика']
bhringraj oil,PHRASE,37.01,19.22,26.74,3039.0,148.02,0.001316,2.11,4.0,311.61,0.25,1.0,1.0,['Косметика']
bhringraj oil,PHRASE,72.46,3.87,114.6,620.0,72.46,0.001613,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,53.3,9.66,16.36,1465.0,319.77,0.004096,0.0,6.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,46.24,42.28,14.0,1708.0,369.89,0.004684,0.0,8.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,45.41,27.0,4.49,1359.0,136.24,0.002208,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,46.17,42.39,37.03,2896.0,138.5,0.001036,0.0,3.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil,PHRASE,45.47,30.48,15.59,1806.0,90.94,0.001107,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,47.19,1.42,39.21,67.0,47.19,0.014925,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,86.68,73.99,11.21,25.0,86.68,0.04,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,58.96,33.45,59.42,45.0,58.96,0.022222,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,58.96,33.45,59.42,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,44.75,14.02,79.15,22.0,44.75,0.045455,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,25.95,3.95,42.66,58.0,25.95,0.017241,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,99.21,28.19,113.21,67.0,99.21,0.014925,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,66.53,46.05,28.92,95.0,66.53,0.010526,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj oil for hair growth,PHRASE,89.72,58.13,131.05,61.0,89.72,0.016393,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,34.12,30.74,14.14,628.0,34.12,0.001592,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,34.12,30.74,14.14,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,34.12,30.74,14.14,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,34.12,30.74,14.14,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,34.12,30.74,14.14,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,27.81,11.59,42.34,759.0,55.62,0.002635,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,49.79,13.48,83.65,599.0,99.58,0.003339,0.0,2.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,49.79,13.48,83.65,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
bhringraj hair oil,PHRASE,49.79,13.48,83.65,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,29.95,24.07,19.59,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,29.96,24.08,19.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,29.97,24.09,19.61,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,29.98,24.1,19.62,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,29.95,24.07,19.59,52.0,29.95,0.019231,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,26.89,5.83,40.27,51.0,26.89,0.019608,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,26.9,5.84,40.28,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,26.91,5.85,40.29,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil hair,EXACT,26.92,5.86,40.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,21.97,4.03,19.97,445.0,21.97,0.002247,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,21.97,4.03,19.97,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,28.36,23.12,43.9,473.0,28.36,0.002114,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,28.36,23.12,43.9,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,26.48,2.81,44.84,343.0,26.48,0.002915,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,26.48,2.81,44.84,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,26.48,2.81,44.84,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,26.48,2.81,44.84,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
vitamin e oil,EXACT,26.48,2.81,44.84,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,66.57,60.95,48.12,8838.0,732.25,0.001245,0.0,11.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,69.33,61.45,80.76,7494.0,970.62,0.001868,0.0,14.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,67.89,31.08,61.12,12871.0,1018.28,0.001165,0.0,15.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,50.45,47.39,17.72,8719.0,2068.44,0.004702,0.15,41.0,311.61,0.02439,1.0,1.0,['Косметика']
hair oil,EXACT,52.75,43.44,25.42,9886.0,1793.59,0.003439,0.0,34.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,57.83,21.37,113.63,8194.0,1619.24,0.003417,0.0,28.0,0.0,0.0,0.0,0.0,['Косметика']
hair oil,EXACT,53.27,5.91,22.21,6959.0,1544.72,0.004167,0.2,29.0,311.61,0.034483,1.0,1.0,['Косметика']
hair oil,EXACT,82.96,8.68,58.16,82.0,82.96,0.012195,0.0,1.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
knee pain oil,EXACT,31.35,14.79,36.24,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['Косметика']
pain relief oil,EXACT,37.49,13.99,27.39,621.0,262.4,0.011272,1.22,7.0,320.54,0.142857,1.0,1.0,['Косметика']
