Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Impressions,Clicks,Click-Thru Rate (CTR),Bid Value,Suggested lower bid range,Suggested upper bid range,Spend,Total Advertising Cost of Sales (ACoS),Total Return on Advertising Spend (RoAS),14 Day Total Sales (₹),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate
2020-02-17,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,42,0,0.0,₹ 26.67,₹ 25.36,₹ 17.52,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,73,0,0.0,₹ 46.32,₹ 28.41,₹ 47.88,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,62,0,0.0,₹ 46.32,₹ 28.41,₹ 47.88,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,93,0,0.0,₹ 46.32,₹ 28.41,₹ 47.88,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,56,0,0.0,₹ 8.55,₹ 7.59,₹ 2.15,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-26,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,62,0,0.0,₹ 37.29,₹ 15.59,₹ 22.00,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,68,0,0.0,₹ 25.76,₹ 20.05,₹ 10.10,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain,PHRASE,53,0,0.0,₹ 25.76,₹ 20.05,₹ 10.10,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-01,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,167,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,20,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-07,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,1,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,1,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-09,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,5,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-11,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,1,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-13,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,0,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-14,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,4,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,2,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,2,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-17,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,7,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,5,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,1,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,2,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-26,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee massage oil,PHRASE,8,0,0.0,₹ 27.42,₹ 2.41,₹ 27.70,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,13,4,0.307692,₹ 6.11,₹ 2.74,₹ 2.57,₹ 24.42,0.076184,13.13,₹ 320.54,1,1,0.25
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,14,4,0.285714,₹ 4.78,₹ 2.37,₹ 3.36,₹ 19.13,0.059681,16.76,₹ 320.54,1,1,0.25
2020-02-05,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,9,3,0.333333,₹ 5.45,₹ 4.29,₹ 9.32,₹ 16.34,0.025488,39.23,₹ 641.08,2,2,0.666667
2020-02-06,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,14,7,0.5,₹ 8.32,₹ 2.78,₹ 2.23,₹ 58.22,0.090815,11.01,₹ 641.08,2,2,0.285714
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,16,4,0.25,₹ 3.36,₹ 2.94,₹ 1.41,₹ 13.44,0.013976,71.55,₹ 961.62,2,3,0.5
2020-02-09,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,11,5,0.454545,₹ 3.50,₹ 3.11,₹ 6.43,₹ 17.48,0.0322,31.06,₹ 542.86,2,2,0.4
2020-02-12,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,10,5,0.5,₹ 5.71,₹ 3.44,₹ 3.35,₹ 28.56,0.037325,26.79,₹ 765.18,3,3,0.6
2020-02-14,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,22,7,0.318182,₹ 5.30,₹ 1.48,₹ 8.89,₹ 37.11,0.024521,40.78,"₹ 1,513.40",3,5,0.428571
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,10,3,0.3,₹ 4.13,₹ 3.56,₹ 5.79,₹ 12.40,0.040967,24.41,₹ 302.68,1,1,0.333333
2020-02-17,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,7,3,0.428571,₹ 5.44,₹ 2.40,₹ 7.03,₹ 16.33,0.053951,18.54,₹ 302.68,1,1,0.333333
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,11,4,0.363636,₹ 5.83,₹ 2.23,₹ 2.48,₹ 23.30,0.076979,12.99,₹ 302.68,1,1,0.25
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,9,2,0.222222,₹ 6.80,₹ 3.13,₹ 8.28,₹ 13.60,0.014977,66.77,₹ 908.04,2,3,1.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,2,2,1.0,₹ 2.97,₹ 1.25,₹ 3.09,₹ 5.94,0.019625,50.96,₹ 302.68,1,1,0.5
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,3,2,0.666667,₹ 9.89,₹ 0.59,₹ 0.74,₹ 19.78,0.06535,15.3,₹ 302.68,1,1,0.5
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,7,2,0.285714,₹ 7.59,₹ 5.82,₹ 11.65,₹ 15.18,0.025076,39.88,₹ 605.36,2,2,1.0
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,21,4,0.190476,₹ 9.34,₹ 7.38,₹ 4.29,₹ 37.35,0.043712,22.88,₹ 854.46,2,3,0.5
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil joint pain,EXACT,5,1,0.2,₹ 7.92,₹ 0.64,₹ 10.96,₹ 7.92,0.026166,38.22,₹ 302.68,1,1,1.0
2020-02-01,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,50,6,0.12,₹ 1.70,₹ 0.98,₹ 3.31,₹ 10.21,0.010617,94.18,₹ 961.62,3,3,0.5
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,41,4,0.097561,₹ 1.26,₹ 0.03,₹ 0.14,₹ 5.03,0.005231,191.18,₹ 961.62,1,3,0.25
2020-02-03,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,63,13,0.206349,₹ 1.89,₹ 0.82,₹ 0.19,₹ 24.52,0.019987,50.03,"₹ 1,226.80",3,4,0.230769
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,39,13,0.333333,₹ 1.40,₹ 0.50,₹ 2.64,₹ 18.26,0.018989,52.66,₹ 961.62,3,3,0.230769
2020-02-05,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,35,11,0.314286,₹ 1.23,₹ 0.99,₹ 0.51,₹ 13.56,0.014101,70.92,₹ 961.62,3,3,0.272727
2020-02-06,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,41,11,0.268293,₹ 1.00,₹ 0.24,₹ 1.44,₹ 11.00,0.011439,87.42,₹ 961.62,3,3,0.272727
2020-02-07,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,30,8,0.266667,₹ 1.72,₹ 0.20,₹ 3.09,₹ 13.75,0.021448,46.62,₹ 641.08,2,2,0.25
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,26,12,0.461538,₹ 2.45,₹ 2.33,₹ 2.99,₹ 29.38,0.018332,54.55,"₹ 1,602.70",5,5,0.416667
2020-02-09,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,38,12,0.315789,₹ 3.52,₹ 3.08,₹ 0.18,₹ 42.25,0.043936,22.76,₹ 961.62,3,3,0.25
2020-02-10,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,33,4,0.121212,₹ 8.14,₹ 3.24,₹ 10.81,₹ 32.55,0.050774,19.7,₹ 641.08,2,2,0.5
2020-02-11,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,39,9,0.230769,₹ 2.02,₹ 1.44,₹ 3.14,₹ 18.21,0.028405,35.2,₹ 641.08,2,2,0.222222
2020-02-12,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,56,16,0.285714,₹ 1.57,₹ 1.09,₹ 2.31,₹ 25.06,0.046163,21.66,₹ 542.86,2,2,0.125
2020-02-13,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,26,7,0.269231,₹ 2.32,₹ 1.30,₹ 0.87,₹ 16.26,0.050727,19.71,₹ 320.54,1,1,0.142857
2020-02-14,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,41,8,0.195122,₹ 2.08,₹ 1.62,₹ 0.63,₹ 16.61,0.018292,54.67,₹ 908.04,3,3,0.375
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,30,14,0.466667,₹ 1.77,₹ 1.16,₹ 2.00,₹ 24.73,0.013617,73.44,"₹ 1,816.08",5,6,0.357143
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,27,6,0.222222,₹ 1.34,₹ 0.46,₹ 1.67,₹ 8.05,0.013298,75.2,₹ 605.36,2,2,0.333333
2020-02-17,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,40,9,0.225,₹ 3.02,₹ 2.65,₹ 1.96,₹ 27.17,0.029922,33.42,₹ 908.04,2,3,0.222222
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,30,11,0.366667,₹ 1.90,₹ 0.66,₹ 1.96,₹ 20.92,0.023039,43.41,₹ 908.04,3,3,0.272727
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,47,6,0.12766,₹ 1.23,₹ 1.16,₹ 1.79,₹ 7.39,0.008138,122.87,₹ 908.04,3,3,0.5
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,49,15,0.306122,₹ 2.65,₹ 0.90,₹ 4.83,₹ 39.69,0.011271,88.72,"₹ 3,521.44",8,10,0.533333
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,14,5,0.357143,₹ 1.69,₹ 0.34,₹ 2.01,₹ 8.47,0.006996,142.94,"₹ 1,210.72",3,4,0.6
2020-02-22,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,20,6,0.3,₹ 1.19,₹ 0.79,₹ 1.22,₹ 7.13,0.011778,84.9,₹ 605.36,2,2,0.333333
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,15,2,0.133333,₹ 1.98,₹ 0.85,₹ 0.90,₹ 3.95,0.006525,153.26,₹ 605.36,1,2,0.5
2020-02-24,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,16,2,0.125,₹ 1.26,₹ 0.82,₹ 0.74,₹ 2.52,0.008326,120.11,₹ 302.68,1,1,0.5
2020-02-25,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,55,11,0.2,₹ 1.79,₹ 0.11,₹ 0.17,₹ 19.74,0.065217,15.33,₹ 302.68,1,1,0.090909
2020-02-26,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,29,10,0.344828,₹ 1.40,₹ 1.12,₹ 1.68,₹ 14.02,0.02316,43.18,₹ 605.36,2,2,0.2
2020-02-27,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,26,9,0.346154,₹ 1.98,₹ 0.78,₹ 1.36,₹ 17.83,0.020233,49.43,₹ 881.25,3,3,0.333333
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,62,15,0.241935,₹ 2.29,₹ 0.44,₹ 0.20,₹ 34.39,0.016231,61.61,"₹ 2,118.76",6,7,0.4
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,rhuval oil,EXACT,23,3,0.130435,₹ 1.37,₹ 0.21,₹ 2.54,₹ 4.12,0.006806,146.93,₹ 605.36,2,2,0.666667
2020-02-01,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,4,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,4,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-03,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,4,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,9,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-05,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,11,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-06,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,4,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-07,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,13,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,18,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-09,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,9,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-10,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,3,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-11,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,9,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-12,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,5,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-13,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,6,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-14,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,6,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,11,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,5,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,1,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,7,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,8,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,13,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,7,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,5,0,0.0,₹ 25.05,₹ 18.16,₹ 26.57,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-26,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,2,0,0.0,₹ 36.45,₹ 11.46,₹ 31.18,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-27,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,6,0,0.0,₹ 36.45,₹ 11.46,₹ 31.18,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,1,0,0.0,₹ 36.45,₹ 11.46,₹ 31.18,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,oil joint pain relief,PHRASE,4,0,0.0,₹ 36.45,₹ 11.46,₹ 31.18,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-03,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,234,0,0.0,₹ 15.41,₹ 9.18,₹ 4.89,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,254,0,0.0,₹ 15.41,₹ 9.18,₹ 4.89,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,156,0,0.0,₹ 33.84,₹ 12.93,₹ 46.98,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-10,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,220,0,0.0,₹ 12.67,₹ 4.12,₹ 11.26,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-11,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,181,0,0.0,₹ 12.67,₹ 4.12,₹ 11.26,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-12,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,74,0,0.0,₹ 12.67,₹ 4.12,₹ 11.26,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,67,0,0.0,₹ 44.16,₹ 29.14,₹ 47.21,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,84,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,88,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 302.68,1,1,0.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,65,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,61,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,54,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,56,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-25,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,65,0,0.0,₹ 18.75,₹ 15.69,₹ 21.53,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
